"job_id","company_name","job_title","salary_year_avg","job_posted_date","skills_list"
442024,"Coda Search│Staffing","Data Analyst","70000.0","2023-02-02 22:01:05","plotly,sql,python,r,sas,matplotlib,seaborn,sas,spss"
539154,"Pentasia","Fraud Data Analyst","70000.0","2023-09-20 22:00:17","r,sql,python,excel"
683865,"Global Accounting Network","Financial Data Analyst","70000.0","2023-03-02 15:49:09","python,power bi,sql"
723713,"Amplified Sourcing","Data Analyst","70000.0","2023-02-13 20:06:14","python,sql,r,sas,sas"
1128522,"Get It Recruit - Information Technology","Manufacturing Operations Data Analyst","70000.0","2023-08-16 13:01:01","sql,planner"
1264889,"Get It Recruit - Information Technology","Junior Reporting Data Analyst","70000.0","2023-07-08 10:00:04","sharepoint,tableau,python,vba,excel,sql"
1397514,"Get It Recruit - Information Technology","Community Data Analyst","70000.0","2023-12-26 09:01:09","python,planner"
1473524,"Partnership Employment","Data Analyst","70000.0","2023-01-25 22:59:51","sql,excel,redshift"
1527329,"Zelo Digital Recruitment","Data Analyst","70000.0","2023-05-30 07:59:57","r,tableau,python,power bi,sql"
1625061,"Get It Recruit - Information Technology","Asset Verification Data Analyst","70000.0","2023-05-17 09:01:09","excel"
482909,"Diversified","Data & Analytics Analyst - Virtual, USA","69500.0","2023-08-16 17:14:31","sql,power bi,python"
297571,"Ambry Genetics Corporation","Clinical Data Analyst I (REMOTE-USA)","69000.0","2023-08-21 15:00:52","tableau,aws,mysql,excel"
38696,"Insight Global","Data Analyst","67500.0","2023-01-26 15:51:48","colocation"
60732,"iTalent Digital","Data Analyst (SQL) :Role 3354","67500.0","2023-04-11 17:01:23","tableau,sql,python,express,excel"
243487,"CyberCoders","Survey Data Analyst","67500.0","2023-06-27 19:02:16","tableau,r,excel"
605922,"Get It Recruit - Information Technology","Data Analyst for Democratic Attorneys General and AG Candidates","67500.0","2023-05-02 08:00:26","python,looker,sql,r"
618426,"Get It Recruit - Information Technology","Research/Data Analyst","67500.0","2023-09-11 10:44:32","ms access"
1400357,"AllianceChicago","Data Analyst","67500.0","2023-01-25 19:01:59","azure,power bi,ssrs,ssis,flow,terminal,sql,python,c#,sass,sql server"
1010619,"Get It Recruit - Information Technology","Community Data Analyst","66500.0","2023-11-26 08:01:03","r,python,planner,spss"
871527,"Ascension","Analyst, Master Data Management","65062.3984375","2023-10-31 10:01:40","excel,sheets"
179983,"24 Seven Talent","Data Analyst","65000.0","2023-09-26 18:04:34","python,r,bigquery,airflow,excel,git,sql"
262937,"Citron IT, Inc.","SQL Data Analyst","65000.0","2023-10-30 07:00:33","sql,power bi,tableau,r,azure,python"
384112,"Patterned Learning AI","Data BI Analyst (Entry Level) - US/Canada","65000.0","2023-07-30 07:00:15","tableau,hadoop,oracle,vba,nosql,sql,excel"
394469,"Patterned Learning AI","Data Analyst (Entry Level) - US/Canada","65000.0","2023-07-30 07:00:12","excel,sql,sheets"
450752,"Mothership Strategies, LLC","Data Analyst","65000.0","2023-12-16 01:00:26","sql,spark,r,python"
466817,"Aquent Studios","Jr. Marketing Data Analyst- Ecommerce","65000.0","2023-01-04 16:00:23","tableau,excel,sql"
549336,"Get It Recruit - Administrative","HR Reporting & Analytics Manager","65000.0","2023-09-21 19:01:35","flow"
604011,"Patterned Learning AI","Data BI Analyst (Entry Level)","65000.0","2023-07-11 07:00:10","hadoop,sql,excel,tableau,nosql,vba,oracle"
946898,"Patterned Learning AI","Data BI Analyst (Entry Level) - US","65000.0","2023-07-28 07:00:17","tableau,hadoop,nosql,vba,sql,oracle,excel"
1334734,"Patterned Learning AI","Data Analyst (Entry Level)","65000.0","2023-07-08 06:59:57","excel,sheets,sql"
1403912,"Patterned Learning AI","Data BI Analyst (Entry Level) - US/Canada","65000.0","2023-08-25 07:03:31","tableau,hadoop,sql,nosql,vba,oracle,excel"
1441940,"Get It Recruit - Information Technology","Junior Data Analyst","65000.0","2023-07-22 08:01:52","excel,power bi,word,powerpoint,ms access,vba,visual basic,sql,tableau"
1463732,"Insight Global","Data Analyst","65000.0","2023-01-17 23:02:07","excel"
1596146,"Insight Global","Data Analyst","65000.0","2023-05-02 20:56:56","excel,tableau,power bi,sql,alteryx,oracle"
1705282,"Insight Global","Electronic Data Interchange Analyst","65000.0","2023-01-18 23:02:57","excel"
1785615,"Patterned Learning AI","Data Analyst (Entry Level) - US/Canada","65000.0","2023-07-31 07:02:38","sql,sheets,excel"
1812494,"Bright Power","Data Analyst","65000.0","2023-07-15 01:59:54","python,excel,tableau,flow,sql,jira,mysql"
1566988,"VetJobs & Military Spouse Jobs","Data Analyst - Bargersville, IN","63000.0","2023-05-17 08:01:46","sql,excel"
43776,"Kaye/Bassman International","Data Analyst","62500.0","2023-05-24 16:01:05","smartsheet,sql,excel,sheets,github"
215071,"OZ","Data Analyst","62500.0","2023-01-08 00:01:54","bash,aws,redshift,spark,sql,python"
329855,"Aegon","Internal Audit Data Analyst","62500.0","2023-01-06 21:02:36","python,excel,tableau,power bi,sql"
376277,"Crescentia GTS","Operations Reporting and Data Analyst - Boston, MA","62500.0","2023-02-14 12:00:21","sql,sas,windows,excel,sas"
553921,"Get It Recruit - Transportation","Supply Chain Data Integrity Analyst","62500.0","2023-12-03 08:01:03","excel"
1301761,"Kaye/Bassman International","Business Data Analyst","62500.0","2023-06-20 17:01:17","sql,excel,sheets,github,smartsheet"
1513216,"Ryder System","HR Report Writer and Data Analyst- REMOTE","62500.0","2023-05-20 00:29:59","excel,tableau,word,sharepoint"
1650439,"McAllister & Quinn, LLC","Technology and Data Analyst","62500.0","2023-07-17 14:00:50","excel"
272662,"Neurons Lab","Business Intelligence Engineer","62000.0","2023-05-31 17:53:38","sql,aws,redshift,tableau,power bi"
634102,"Get It Recruit - Information Technology","Data Processing and Reporting Analyst","62000.0","2023-09-08 09:39:55","excel"
163009,"Get It Recruit - Marketing","Social Media Data Analyst","60000.0","2023-08-20 14:00:02","sheets"
179907,"Get It Recruit - Information Technology","Data Analyst - Payroll Operations","60000.0","2023-10-10 07:00:12","excel"
212308,"El Buen Samaritano","Data Analyst","60000.0","2023-10-10 18:01:22","sql,power bi,tableau,excel,mysql,t-sql,spss"
286007,"Get It Recruit - Information Technology","Data Analyst","60000.0","2023-08-20 10:00:02","sheets"
616124,"Get It Recruit - Finance","Junior Data Analyst","60000.0","2023-09-16 19:03:22","power bi,excel,tableau,sql"
697068,"Kaye/Bassman International, Corp.","Remote Data Analyst","60000.0","2023-05-12 19:19:12","excel,smartsheet,sql,sheets"
758435,"SHI International Corp.","HR Data Analyst","60000.0","2023-02-25 09:00:07","vba,visual basic,excel,power bi,sharepoint"
1138427,"Aflac, Incorporated","Data Science Analyst I","60000.0","2023-07-24 20:04:05","sql,excel,r,python,powerpoint,word"
1424729,"BLUE STORM ASSOCIATES INC","Atmospheric Scientist/Data Analyst","60000.0","2023-03-23 11:54:49","python,matlab"
1431520,"Jumpvine","Entry Level Data Analyst","60000.0","2023-01-18 14:46:40","go"
719006,"Suncoast Credit Union","Data Analyst - Call Center","59500.0","2023-12-22 09:01:35","sql,excel,python"
489565,"Ryder System","HR Data Analyst- REMOTE","59000.0","2023-01-04 08:31:12","word,sharepoint,excel,tableau"
1117967,"Ryder System","HR Data Analyst- REMOTE","59000.0","2023-01-18 11:58:39","excel,tableau,word,sharepoint"
1091264,"Webstaurant Store","Logistics Data Analyst (Remote Friendly)","58000.0","2023-06-19 14:00:09","sql,excel"
346462,"The Difference Card","Remote Data Analyst II","57500.0","2023-10-26 13:00:07","word,sql,sql server,excel,power bi,powerpoint,visio"
441975,"FiberFirst","Data Analyst I","57500.0","2023-11-20 19:00:58","excel,sql,visio,outlook,powerpoint,word"
785489,"Stafford Consulting Company, Inc.","Data Management Analyst- Remote","57500.0","2023-09-28 13:15:57","powerpoint,microsoft teams"
1635949,"Get It Recruit - Information Technology","Remote Data Analyst II","57500.0","2023-10-23 13:00:01","visio,powerpoint,word,power bi,sql server,sql"
739541,"Ascendo Resources","Healthcare Data SAS Analyst I","57300.0","2023-07-14 19:53:59","excel,sas,sas,word"
1598725,"Get It Recruit - Information Technology","Lead Data Analyst/Data Architect","55500.0","2023-11-20 08:01:24","aws,snowflake"
562116,"JARBO Employment Group","Environmental Data Analyst","55000.0","2023-01-13 21:03:57","flow,word"
837423,"State of Georgia","CCBHC Data Analyst (Grant Funded Position)","55000.0","2023-01-17 00:22:01","crystal,excel,sql,html"
486466,"WALGREENS","Data Analyst - US Healthcare (REMOTE)","54540.0","2023-05-08 08:02:56","sql,sas,c++,excel,tableau,sas,word,sharepoint,cognos,powerpoint"
198826,"University of South Florida","Statistical Data Analyst (Buyer Engagement Strategist)","53000.0","2023-08-21 21:04:32","word,excel,powerpoint,outlook"
74841,"Get It Recruit - Information Technology","Data Quality Analyst","52500.0","2023-10-04 10:00:19","sql,excel,spreadsheet"
667237,"Fitsoftware OU","E-Commerce Digital Analyst","52500.0","2023-04-11 15:17:43","qlik,sql,javascript,html,css,excel"
862094,"Kaye/Bassman International","Data Analyst","52500.0","2023-05-12 19:01:22","excel,sql,sheets,smartsheet"
902110,"Phoenix Capital Group Holdings LLC","Junior Data Analyst","52500.0","2023-02-24 18:00:55","excel,julia,phoenix"
1203514,"Acosta, Inc.","Data Analyst (Remote)","52500.0","2023-01-14 09:43:54","power bi,powerpoint,windows,excel,word"
1049427,"Spark451 Inc.","Data Analyst","52000.0","2023-01-18 14:00:12","mongodb,sql,mongodb,tableau,word,powerpoint"
642310,"University of Maryland, Baltimore","OPEN RANK: Qualitative Research Data Analyst or Senior Research...","51500.0","2023-12-18 19:00:13","sas,excel,sas,spss"
1073885,"Jacksonville","Sr. Data Analyst","51059.0","2023-01-23 00:00:38","python,java,mongodb,ruby,mongodb,ruby,ruby on rails"
44448,"Get It Recruit - Information Technology","Data Quality Analyst","51000.0","2023-11-27 10:02:29","sql,excel,ssis"
1086455,"Get It Recruit - Information Technology","Data Analysis & Reporting Specialist","50500.0","2023-12-14 07:34:00","tableau,excel"
269335,"Get It Recruit - Information Technology","Data Analyst I - Healthcare Analytics","50000.0","2023-05-30 11:01:58","python,r"
1278164,"Get It Recruit - Transportation","Data Analyst","50000.0","2023-12-16 08:00:01","r,python,tableau,power bi,excel"
1672776,"Get It Recruit - Administrative","Data Entry Analyst","50000.0","2023-09-21 19:01:03","excel"
1605573,"Allied Technologies & Consulting","Clinical Data Analyst (Entry to Mid Level)","48500.0","2023-08-24 16:01:04","excel"
229128,"Men's Health Clinic (MHC)","Data Analyst / Engineer","47500.0","2023-01-19 01:28:29","flow,power bi,powerpoint,sql,python,r,c++,c,aws,excel"
1262617,"Ali Awad Law, P.C.","Financial Data Analyst","47500.0","2023-10-10 20:38:56","excel,sql"
1619146,"Get It Recruit - Administrative","Data Analyst","46500.0","2023-11-05 07:00:06","sql,sas,oracle,excel,sas,sharepoint"
473213,"U.S. Wire and Cable Company/ Flexon Industries","Data Analyst-Operations","42500.0","2023-02-28 15:00:06","windows,excel,wire"
512966,"BayOne Solutions","Ecommerce Business Analyst/Data Analyst with Good exp with SQL","41000.0","2023-02-15 02:00:35","sql,tableau"
994565,"Get It Recruit - Administrative","Remote Data Analyst","39000.0","2023-04-28 12:01:30","excel"
1349849,"Get It Recruit - Information Technology","Financial Data Analyst","36000.0","2023-06-08 08:46:41","sql,excel"
1178688,"Jobmatchingpartner Ltd","Data Analyst","35000.0","2023-06-20 21:57:57","sql,python,r,spark,hadoop,looker"
